regex matching 5-digit substrings not enclosed with digits in `s`,"re.findall('(?<!\\d)\\d{5}(?!\\d)', s)","{'s': ['str', 'int-str']}",<class 'list'>
create a list containing elements of list `a` if the sum of the element is greater than 10,[item for item in a if sum(item) > 10],{'a': ['nested-list']},<class 'list'>
convert currency string `dollars` to decimal `cents_int`,cents_int = int(round(float(dollars.strip('$')) * 100)),"{'dollars': ['int-str']}",<class 'int'>
remove letters from string `example_line` if the letter exist in list `bad_chars`,""""""""""""".join(dropwhile(lambda x: x in bad_chars, example_line[::-1]))[::-1]","{'dropwhile': ['dict'], 'example_line': ['str']}",<class 'str'>
Creating an empty list `l`,l = [],{},<class 'list'>
Creating an empty list `l`,l = list(),{},<class 'list'>
Creating an empty list,list(),{},<class 'list'>
Creating an empty list,[],{},<class 'list'>
add string `-` in `4th` position of a string `s`,s[:4] + '-' + s[4:],"{'s': ['str', 'int-str']}",<class 'str'>
append 3 lists in one list,[[] for i in range(3)],{},<class 'list'>
Initialize a list of empty lists `a` of size 3,a = [[] for i in range(3)],{},<class 'list'>
Finding the largest delta between two integers in a list in python,"max(abs(x - y) for x, y in zip(values[1:], values[:-1]))","{'values': ['list[int]']}",<class 'int'>
convert a hex string `x` to string,"y = str(int(x, 16))","{'x': ['int-str']}",<class 'str'>
check if string `a` is an integer,a.isdigit(),"{'a': ['str', 'int-str']}",<class 'bool'>
function to check if a string is a number,isdigit(),{},<class 'bool'>
check if string `b` is a number,b.isdigit(),"{'b': ['str', 'int-str']}",<class 'bool'>
sum a list of numbers `list_of_nums`,sum(list_of_nums),"{'list_of_nums': ['list[int]']}",<class 'int'>
Get an item from a list of dictionary `lst` which has maximum value in the key `score` using lambda function,"max(lst, key=lambda x: x['score'])","{'lst': ['dict']}",<class 'int'>
"remove all spaces from a string converted from dictionary `{'a': 1, 'b': 'as df'}`","str({'a': 1, 'b': 'as df'}).replace(': ', ':').replace(', ', ',')",{},<class 'str'>
convert dictionary `dict` into a string formatted object,"'{' + ','.join('{0!r}:{1!r}'.format(*x) for x in list(dct.items())) + '}'","{'dct': ['dict']}",<class 'str'>
concatenate items from list `parts` into a string starting from the second element,""""""""""""".join(parts[1:])","{'parts': ['list[str]']}",<class 'str'>
"insert a character ',' into a string in front of '+' character in second part of the string",""""""",+"""""".join(c.rsplit('+', 1))","{'c': ['str', 'int-str']}",<class 'str'>
extract only alphabetic characters from a string `your string`,""""""" """""".join(re.split('[^a-zA-Z]*', 'your string'))",{},<class 'str'>
Extract only characters from a string as a list,"re.split('[^a-zA-Z]*', 'your string')",{},<class 'list'>
get the union set from list of lists `results_list`,results_union = set().union(*results_list),"{'results_list': ['nested-list']}",<class 'set'>
get the union of values in list of lists `result_list`,return list(set(itertools.chain(*result_list))),"{'result_list': ['nested-list']}",<class 'list'>
removing control characters from a string `s`,return ''.join(ch for ch in s if unicodedata.category(ch)[0] != 'C'),"{'s': ['str', 'int-str']}",<class 'str'>
Compare if each value in list `a` is less than respective index value in list `b`,"all(i < j for i, j in zip(a, b))","{'a': ['list[int]', 'list[bool]', 'list[str]', 'list[tuple]', 'list[dict]'], 'b': ['list[int]', 'list[bool]', 'list[str]', 'list[tuple]', 'list[dict]']}",<class 'list'>
remove duplicate characters from string 'ffffffbbbbbbbqqq',"re.sub('([a-z])\\1+', '\\1', 'ffffffbbbbbbbqqq')",{},<class 'str'>
remove periods inbetween capital letters that aren't immediately preceeded by word character(s) in a string `s` using regular expressions,"re.sub('(?<!\\w)([A-Z])\\.', '\\1', s)","{'s': ['str', 'int-str']}",<class 'str'>
Get a list of strings `split_text` with fixed chunk size `n` from a string `the_list`,"split_list = [the_list[i:i + n] for i in range(0, len(the_list), n)]","{'the_list': ['str', 'int-str'], 'n': ['int']}",<class 'list'>
"match string 'this is my string' with regex '\\b(this|string)\\b'then replace it with regex '<markup>\\1</markup>'","re.sub('\\b(this|string)\\b', '<markup>\\1</markup>', 'this is my string')",{},<class 'str'>
"Sort a list of dictionaries `mylist` by keys ""weight"" and ""factor""","mylist.sort(key=operator.itemgetter('weight', 'factor'))","{'mylist': ['list[dict]']}",<class 'NoneType'>
ordering a list of dictionaries `mylist` by elements 'weight' and 'factor',"mylist.sort(key=lambda d: (d['weight'], d['factor']))","{'mylist': ['list[dict]']}",<class 'NoneType'>
Convert a list of lists `lol` to a dictionary with key as second value of a list and value as list itself,{x[1]: x for x in lol},"{'lol': ['nested-list']}",<class 'dict'>
sort keys of dictionary 'd' based on their values,"sorted(d, key=lambda k: d[k][1])","{'d': ['dict']}",<class 'list'>
round 123 to 100,"int(round(123, -2))",{},<class 'int'>
get a list of last trailing words from another list  of strings`Original_List`,new_list = [x.split()[-1] for x in Original_List],"{'Original_List': ['list[str]']}",<class 'list'>
Reverse a string 'hello world','hello world'[::(-1)],{},<class 'str'>
Reverse list `s`,s[::(-1)],"{'s': ['list[int]', 'list[str]', 'list[bool]']}",<class 'str'>
Reverse string 'foo',''.join(reversed('foo')),{},<class 'str'>
Reverse a string `string`,''.join(reversed(string)),"{'string': ['str']}",<class 'str'>
"Reverse a string ""foo""",'foo'[::(-1)],{},<class 'str'>
Reverse a string `a_string`,a_string[::(-1)],"{'a_string': ['str', 'int-str']}",<class 'str'>
Reverse a string `a_string`,"def reversed_string(a_string):return a_string[::(-1)]","{'a_string': ['str', 'int-str']}",<class 'str'>
Reverse a string `s`,''.join(reversed(s)),"{'s': ['str', 'int-str']}",<class 'str'>
generate a string of numbers separated by comma which is divisible by `4` with remainder `1` or `2`.,""""""","""""".join(str(i) for i in range(100) if i % 4 in (1, 2))",{},<class 'str'>
"convert list `lst` of key, value pairs into a dictionary","dict([(e[0], int(e[1])) for e in lst])","{'lst': ['list[tuple]']}",<class 'dict'>
sorting a list of tuples `list_of_tuples` where each tuple is reversed,"sorted(list_of_tuples, key=lambda tup: tup[::-1])","{'list_of_tuples': ['list[tuple]']}",<class 'list'>
sorting a list of tuples `list_of_tuples` by second key,"sorted(list_of_tuples, key=lambda tup: tup[1])","{'list_of_tuples': ['list[tuple]']}",<class 'list'>
get current date and time,datetime.datetime.now(),{},<class 'datetime.datetime'>
get current time,datetime.datetime.now().time(),{},<class 'datetime.time'>
get current time in pretty format,"strftime('%Y-%m-%d %H:%M:%S', gmtime())",{},<class 'str'>
get current time in string format,str(datetime.now()),{},<class 'str'>
get current time,datetime.datetime.time(datetime.datetime.now()),{},<class 'datetime.datetime'>
convert hex '\xff' to integer,ord('\xff'),{},<class 'int'>
get current utc time,datetime.utcnow(),{},<class 'datetime.datetime'>
move last item of array `a` to the first position,a[-1:] + a[:-1],"{'a': ['list[int]', 'list[str]', 'list[bool]']}",<class 'list'>
print a rational number `3/2`,('\n\x1b[4m' + '3' + '\x1b[0m' + '\n2'),{},<class 'str'>
What is the best way to sort list with custom sorting parameters in Python?,li1.sort(key=lambda x: not x.startswith('b.')),"{'li1': ['list[str]']}",<class 'NoneType'>
iterate backwards from 10 to 0,"range(10, 0, -1)",{},<class 'range'>
get index of the first biggest element in list `a`,a.index(max(a)),"{'a': ['list[int]']}",<class 'int'>
replace periods `.` that are not followed by periods or spaces with a period and a space `. `,"re.sub('\\.(?=[^ .])', '. ', para)","{'para': ['str', 'int-str']}",<class 'str'>
convert a string `a` of letters embedded in squared brackets into embedded lists,"[i.split() for i in re.findall('\\[([^\\[\\]]+)\\]', a)]","{'a': ['str', 'int-str']}",<class 'list'>
extract dictionary `d` from list `a` where the value associated with the key 'name' of dictionary `d` is equal to 'pluto',[d for d in a if d['name'] == 'pluto'],"{'a': ['list[dict]']}",<class 'list'>
extract dictionary from list of dictionaries based on a key's value.,[d for d in a if d['name'] == 'pluto'],"{'a': ['list[dict]']}",<class 'list'>
Retrieve list of values from dictionary 'd',list(d.values()),"{'d': ['dict']}",<class 'list'>
replace occurrences of two whitespaces or more with one whitespace ' ' in string `s`,"re.sub(' +', ' ', s)","{'s': ['str', 'int-str']}",<class 'str'>
remove all words which contains number from a string `words` using regex,"re.sub('\\w*\\d\\w*', '', words).strip()","{'words': ['str', 'int-str']}",<class 'str'>
parse date string '2009/05/13 19:19:30 -0400' using format '%Y/%m/%d %H:%M:%S %z',"datetime.strptime('2009/05/13 19:19:30 -0400', '%Y/%m/%d %H:%M:%S %z')",{},<class 'datetime.datetime'>
Get the position of a regex match for word `is` in a string `String`,"re.search('\\bis\\b', String).start()","{'String': ['str', 'int-str']}",<class 'int'>
Get the position of a regex match `is` in a string `String`,"re.search('is', String).start()","{'String': ['str', 'int-str']}",<class 'int'>
What is the most pythonic way to exclude elements of a list that start with a specific character?,[x for x in my_list if not x.startswith('#')],"{'my_list': ['list[str]']}",<class 'list'>
"replace fields delimited by braces {} in string ""Day old bread, 50% sale {0}"" with string 'today'","""""""Day old bread, 50% sale {0}"""""".format('today')",{},<class 'str'>
Get a minimum value from a list of tuples `list` with values of type `string` and `float` with nan,"min(list, key=lambda x: float('inf') if math.isnan(x[1]) else x[1])","{'list': ['list[tuple]']}",<class 'tuple'>
Find average of a nested list `a`,a = [(sum(x) / len(x)) for x in zip(*a)],"{'a': ['nested-list']}",<class 'int'>
sort list `l` based on its elements' digits,"sorted(l, key=lambda x: int(re.search('\\d+', x).group(0)))","{'l': ['int-str']}",<class 'list'>
Format a string `u'Andr\xc3\xa9'` that has unicode characters,""""""""""""".join(chr(ord(c)) for c in 'Andr\xc3\xa9')",{},<class 'str'>
Insert a character `-` after every two elements in a string `s`,"""""""-"""""".join(a + b for a, b in zip(s[::2], s[1::2]))","{'s': ['str', 'int-str']}",<class 'str'>
printing numbers rounding up to third decimal place,('%.3f' % 3.1415),{},<class 'str'>
fill list `myList` with 4 0's,self.myList.extend([0] * (4 - len(self.myList))),"{'myList': ['list[int]']}",<class 'NoneType'>
generate list of numbers in specific format using string formatting precision.,[('%.2d' % i) for i in range(16)],{},<class 'list'>
sort dictionary `mydict` in descending order based on the sum of each value in it,"sorted(iter(mydict.items()), key=lambda tup: sum(tup[1]), reverse=True)[:3]","{'mydict': ['dict']}",<class 'list'>
get top `3` items from a dictionary `mydict` with largest sum of values,"heapq.nlargest(3, iter(mydict.items()), key=lambda tup: sum(tup[1]))","{'mydict': ['dict']}",<class 'list'>
"get index of character 'b' in list '['a', 'b']'","['a', 'b'].index('b')",{},<class 'int'>
Python: Convert a string to an integer,int('  23  '),{},<class 'int'>
extract the 2nd elements from a list of tuples,[x[1] for x in elements],"{'elements': ['list[tuple]']}",<class 'list'>
flatten list of tuples `a`,list(chain.from_iterable(a)),"{'a': ['list[tuple]']}",<class 'list'>
substitute two or more whitespace characters with character '|' in string `line`,"re.sub('\\s{2,}', '|', line.strip())","{'line': ['str', 'int-str']}",<class 'str'>
print float `a` with two decimal points,(('%.2f' % a)),"{'a': ['float']}",<class 'str'>
print float `a` with two decimal points,(('{0:.2f}'.format(a))),"{'a': ['float']}",<class 'str'>
print float `a` with two decimal points,"(('{0:.2f}'.format(round(a, 2))))","{'a': ['float']}",<class 'str'>
print float `a` with two decimal points,"(('%.2f' % round(a, 2)))","{'a': ['float']}",<class 'str'>
limit float 13.9499999 to two decimal points,('%.2f' % 13.9499999),{},<class 'str'>
limit float 3.14159 to two decimal points,('%.2f' % 3.14159),{},<class 'str'>
limit float 13.949999999999999 to two decimal points,float('{0:.2f}'.format(13.95)),{},<class 'float'>
limit float 13.949999999999999 to two decimal points,'{0:.2f}'.format(13.95),{},<class 'str'>
"sum all elements of two-dimensions list `[[1, 2, 3, 4], [2, 4, 5, 6]]]`","sum([sum(x) for x in [[1, 2, 3, 4], [2, 4, 5, 6]]])",{},<class 'int'>
Retrieve an arbitrary value from dictionary `dict`,next(iter(dict.values())),"{'dict': ['dict']}",<class 'AnyType'>
access an arbitrary value from dictionary `dict`,next(iter(list(dict.values()))),"{'dict': ['dict']}",<class 'AnyType'>
sort list `mylist` of tuples by arbitrary key from list `order`,"sorted(mylist, key=lambda x: order.index(x[1]))","{'mylist': ['list[tuple]']}",<class 'list'>
remove all duplicates from a list of sets `L`,list(set(frozenset(item) for item in L)),"{'L': ['list[set]'}",<class 'list'>
remove duplicates from a list of sets 'L',[set(item) for item in set(frozenset(item) for item in L)],"{'L': ['list[set]'}",<class 'list'>
delete all values in a list `mylist`,del mylist[:],"{'mylist': ['list[int]', 'list[str]', 'list[bool]', 'list[tuple]']}",<class 'NoneType'>
remove empty strings from list `str_list`,str_list = list([_f for _f in str_list if _f]),"{'str_list': ['list[str]']}",<class 'list'>
remove newlines and whitespace from string `yourstring`,"re.sub('[\\ \\n]{2,}', '', yourstring)","{'yourstring': ['str', 'int-str']}",<class 'str'>
remove the last dot and all text beyond it in string `s`,"re.sub('\\.[^.]+$', '', s)","{'s': ['str', 'int-str']}",<class 'str'>
sort a zipped list `zipped` using lambda function,"sorted(zipped, key=lambda x: x[1])","{'zipped': ['list[tuple]']}",<class 'list'>
How do I sort a zipped list in Python?,zipped.sort(key=lambda t: t[1]),"{'zipped': ['list[tuple]']}",<class 'list'>
sort a dictionary `y` by value then by key,"sorted(list(y.items()), key=lambda x: (x[1], x[0]), reverse=True)","{'y': ['dict']}",<class 'list'>
remove elements from list `centroids` the indexes of which are in array `index`,"[element for i, element in enumerate(centroids) if i not in index]","{'centroids': ['list[int]', 'list[str]', 'list[bool]'], 'index': ['list[int]', 'list[str]', 'list[bool]']}",<class 'list'>
list duplicated elements in two lists `listA` and `listB`,list(set(listA) & set(listB)),"{'listA': ['list[int]', 'list[str]', 'list[bool]'], 'listB': ['list[int]', 'list[str]', 'list[bool]']}",<class 'list'>
convert unicode string `s` into string literals,(s.encode('unicode_escape')),"{'s': ['str', 'int-str']}",<class 'bytes'>
how to format a list of arguments `my_args` into a string,"'Hello %s' % ', '.join(my_args)","{'my_args': ['list[str]']}",<class 'str'>
search and split string 'aaa bbb ccc ddd eee fff' by delimiter '(ddd)',"re.split('(ddd)', 'aaa bbb ccc ddd eee fff', 1)",{},<class 'list'>
regex search and split string 'aaa bbb ccc ddd eee fff' by delimiter '(d(d)d)',"re.split('(d(d)d)', 'aaa bbb ccc ddd eee fff', 1)",{},<class 'list'>
"split string ""This is a string"" into words that do not contain whitespaces","""""""This is a string"""""".split()",{},<class 'list'>
"split string ""This     is a     string"" into words that does not contain whitespaces","""""""This     is a     string"""""".split()",{},<class 'list'>
remove all duplicate items from a list `lseperatedOrblist`,woduplicates = list(set(lseperatedOrblist)),"{'lseperatedOrblist': ['list[int]', 'list[str]', 'list[bool]']}",<class 'list'>
sum of product of combinations in a list `l`,"sum([(i * j) for i, j in list(itertools.combinations(l, 2))])","{'l': ['list[int]']}",<class 'int'>
regular expression for validating string 'user' containing a sequence of characters ending with '-' followed by any number of digits.,re.compile('{}-\\d*'.format(user)),"{'user': ['str', 'int-str']}",<class '_sre.SRE_Pattern'>
convert all of the items in a list `lst` to float,[float(i) for i in lst],"{'lst': ['int-str', 'list[int]']}",<class 'list'>
"multiply all items in a list `[1, 2, 3, 4, 5, 6]` together","from functools import reducereduce(lambda x, y: x * y, [1, 2, 3, 4, 5, 6])",{},<class 'int'>
"python, format string ""{} %s {}"" to have 'foo' and 'bar' in the first and second positions","""""""{} %s {}"""""".format('foo', 'bar')",{},<class 'str'>
Truncate `\r\n` from each string in a list of string `example`,"example = [x.replace('\r\n', '') for x in example]","{'example': ['list[str]']}",<class 'list'>
split elements of a list `l` by '\t',[i.partition('\t')[-1] for i in l if '\t' in i],"{'l': ['list[str]']}",<class 'list'>
search for regex pattern 'Test(.*)print' in string `testStr` including new line character '\n',"re.search('Test(.*)', testStr, re.DOTALL)","{'testStr': ['str', 'int-str']}",<class 'NoneType'>
return a string from a regex match with pattern '<img.*?>' in string 'line',"imtag = re.match('<img.*?>', line).group(0)",{},<class 'str'>
find overlapping matches from a string `hello` using regex,"re.findall('(?=(\\w\\w))', 'hello')",{},<class 'list'>
convert 173 to binary string,bin(173),{},<class 'str'>
convert binary string '01010101111' to integer,"int('01010101111', 2)",{},<class 'int'>
convert binary string '010101' to integer,"int('010101', 2)",{},<class 'int'>
convert binary string '0b0010101010' to integer,"int('0b0010101010', 2)",{},<class 'int'>
convert 21 to binary string,bin(21),{},<class 'str'>
convert binary string '11111111' to integer,"int('11111111', 2)",{},<class 'int'>
delete all digits in string `s` that are not directly attached to a word character,"re.sub('$\\d+\\W+|\\b\\d+\\b|\\W+\\d+$', '', s)","{'s': ['str', 'int-str']}",<class 'str'>
delete digits at the end of string `s`,"re.sub('\\b\\d+\\b', '', s)","{'s': ['str', 'int-str']}",<class 'str'>
Delete self-contained digits from string `s`,"s = re.sub('^\\d+\\s|\\s\\d+\\s|\\s\\d+$', ' ', s)","{'s': ['str', 'int-str']}",<class 'str'>
truncate string `s` up to character ':',"s.split(':', 1)[1]","{'s': ['str', 'int-str']}",<class 'str'>
"print a string `s` by splitting with comma `,`","(s.split(','))","{'s': ['str', 'int-str']}",<class 'list'>
"Create list  by splitting string `mystring` using "","" as delimiter","mystring.split(',')","{'mystring': ['str', 'int-str']}",<class 'list'>
remove parentheses only around single words in a string `s` using regex,"re.sub('\\((\\w+)\\)', '\\1', s)","{'s': ['str', 'int-str']}",<class 'str'>
get the sum of each second value from a list of tuple `structure`,sum(x[1] for x in structure),"{'structure': ['list[tuple]']}",<class 'str'>
Parse string '21/11/06 16:30' according to format '%d/%m/%y %H:%M',"datetime.strptime('21/11/06 16:30', '%d/%m/%y %H:%M')",{},<class 'datetime.datetime'>
"concatenate strings in tuple `('a', 'b', 'c', 'd', 'g', 'x', 'r', 'e')` into a single string",""""""""""""".join(('a', 'b', 'c', 'd', 'g', 'x', 'r', 'e'))",{},<class 'str'>
"variable number of digits `digits` in variable `value` in format string ""{0:.{1}%}""","""""""{0:.{1}%}"""""".format(value, digits)","{'value': ['int', 'float'], 'digits': ['int']}",<class 'str'>
get a random item from list `choices`,random_choice = random.choice(choices),"{'choices': ['list[int]', 'list[str]', 'list[bool]']}",<class 'AnyType'>
sum the length of all strings in a list `strings`,length = sum(len(s) for s in strings),"{'strings': ['list[str]']}",<class 'int'>
sort a list `s` by first and second attributes,"s = sorted(s, key=lambda x: (x[1], x[2]))","{'s': ['nested-list']}",<class 'list'>
sort a list of lists `s` by second and third element in each list.,"s.sort(key=operator.itemgetter(1, 2))","{'s': ['nested-list']}",<class 'NoneType'>
filtering out strings that contain 'ab' from a list of strings `lst`,[k for k in lst if 'ab' in k],"{'lst': ['list[str]']}",<class 'list'>
find the first letter of each element in string `input`,output = ''.join(item[0].upper() for item in input.split()),"{'input': ['str', 'int-str']}",<class 'str'>
count the number of words in a string `s`,len(s.split()),"{'s': ['str', 'int-str']}",<class 'int'>
format number 1000000000.0 using latex notation,('\\num{{{0:.2g}}}'.format(1000000000.0)),{},<class 'str'>
Initialize a list of empty lists `x` of size 3,x = [[] for i in range(3)],{},<class 'list'>
"zip a list of tuples `[(1, 4), (2, 5), (3, 6)]` into a list of tuples according to original tuple index","zip(*[(1, 4), (2, 5), (3, 6)])",{},<class 'zip'>
split a list of tuples `data` into sub-lists of the same tuple field using itertools,"[list(group) for key, group in itertools.groupby(data, operator.itemgetter(1))]","{'data': ['list[tuple]']}",<class 'list'>
Convert a string into a list,list('hello'),{},<class 'list'>
update all values associated with key `i` to string 'updated' if value `j` is not equal to 'None' in dictionary `d`,"{i: 'updated' for i, j in list(d.items()) if j != 'None'}","{'d': ['dict']}",<class 'dict'>
Filter a dictionary `d` to remove keys with value None and replace other values with 'updated',"dict((k, 'updated') for k, v in d.items() if v is None)","{'d': ['dict']}",<class 'dict'>
Filter a dictionary `d` to remove keys with value 'None' and replace other values with 'updated',"dict((k, 'updated') for k, v in d.items() if v != 'None')","{'d': ['dict']}",<class 'dict'>
return list `result` of sum of elements of each list `b` in list of lists `a`,result = [sum(b) for b in a],"{'a': ['nested-list']}",<class 'list'>
What's the best way to search for a Python dictionary value in a list of dictionaries?,any(d['site'] == 'Superuser' for d in data),"{'d': ['list[dict]']}",<class 'bool'>
how to get month name of datetime `today`,today.strftime('%B'),"{'today': ['datetime.datetime']}",<class 'str'>
get month name from a datetime object `today`,today.strftime('%B'),"{'today': ['datetime.datetime']}",<class 'str'>
Convert nested list `x` into a flat list,[j for i in x for j in i],"{'x': ['nested-list']}",<class 'list'>
get each value from a list of lists `a` using itertools,(list(itertools.chain.from_iterable(a))),"{'a': ['nested-list']}",<class 'list'>
"convert date string 'January 11, 2010'  into day of week","datetime.datetime.strptime('January 11, 2010', '%B %d, %Y').strftime('%A')",{},<class 'str'>
Convert Date String to Day of Week,"datetime.datetime.strptime('January 11, 2010', '%B %d, %Y').strftime('%a')",{},<class 'str'>
"remove item ""b"" in list `a`",a.remove('b'),"{'a': ['list[str]']}",<class 'NoneType'>
remove item `c` in list `a`,a.remove(c),"{'a': ['list[int]', 'list[str]', 'list[bool]']}",<class 'NoneType'>
delete the element 6 from list `a`,a.remove(6),"{'a': ['list[int]']}",<class 'NoneType'>
delete the element 6 from list `a`,a.remove(6),"{'a': ['list[int]']}",<class 'NoneType'>
Get all matching patterns 'a.*?a' from a string 'a 1 a 2 a 3 a 4 a'.,"re.findall('(?=(a.*?a))', 'a 1 a 2 a 3 a 4 a')",{},<class 'list'>
Getting the last element of list `some_list`,some_list[(-1)],"{'some_list': ['list[int]', 'list[str]', 'list[bool]']}",<class 'AnyType'>
Getting the second to last element of list `some_list`,some_list[(-2)],"{'some_list': ['list[int]', 'list[str]', 'list[bool]']}",<class 'AnyType'>
gets the `n` th-to-last element in list `some_list`,some_list[(- n)],"{'some_list': ['list[int]', 'list[str]', 'list[bool]']}",<class 'AnyType'>
get the last element in list `alist`,alist[(-1)],"{'alist': ['list[int]', 'list[str]', 'list[bool]']}",<class 'AnyType'>
get the last element in list `astr`,astr[(-1)],"{'astr': ['list[int]', 'list[str]', 'list[bool]']}",<class 'AnyType'>
make a list of integers from 0 to `5` where each second element is a duplicate of the previous element,"([u for v in [[i, i] for i in range(5)] for u in v])",{},<class 'list'>
"create a list of integers with duplicate values `[0, 0, 1, 1, 2, 2, 3, 3, 4, 4]`","[0, 0, 1, 1, 2, 2, 3, 3, 4, 4]",{},<class 'list'>
create a list of integers from 1 to 5 with each value duplicated,[(i // 2) for i in range(10)],{},<class 'list'>
remove first and last lines of string `s`,s[s.find('\n') + 1:s.rfind('\n')],"{'s': ['str', 'int-str']}",<class 'str'>
create dict of squared int values in range of 100,{(x ** 2) for x in range(100)},{},<class 'set'>
"zip lists `[1, 2], [3, 4], [5, 6]` in a list","zip(*[[1, 2], [3, 4], [5, 6]])",{},<class 'zip'>
"zip lists in a list [[1, 2], [3, 4], [5, 6]]","zip(*[[1, 2], [3, 4], [5, 6]])",{},<class 'zip'>
get a new string from the 3rd character to the end of the string `x`,x[2:],"{'x': ['str', 'int-str']}",<class 'list'>
get a new string including the first two characters of string `x`,x[:2],"{'x': ['str', 'int-str']}",<class 'list'>
get a new string including all but the last character of string `x`,x[:(-2)],"{'x': ['str', 'int-str']}",<class 'list'>
get a new string including the last two characters of string `x`,x[(-2):],"{'x': ['str', 'int-str']}",<class 'list'>
get a new string with the 3rd to the second-to-last characters of string `x`,x[2:(-2)],"{'x': ['str', 'int-str']}",<class 'str'>
reverse a string `some_string`,some_string[::(-1)],"{'some_string': ['str', 'int-str']}",<class 'str'>
"select alternate characters of ""H-e-l-l-o- -W-o-r-l-d""",'H-e-l-l-o- -W-o-r-l-d'[::2],{},<class 'str'>
select a substring of `s` beginning at `beginning` of length `LENGTH`,s = s[beginning:(beginning + LENGTH)],"{'s': ['str', 'int-str'], 'beginning': ['int'], 'LENGTH': ['int']}",<class 'str'>
"encode value of key `City` in dictionary `data` as `ascii`, ignoring non-ascii characters","data['City'].encode('ascii', 'ignore')","{'data': ['dict']}",<class 'str'>
print two numbers `10` and `20` using string formatting,"""""""{0} {1}"""""".format(10, 20)",{},<class 'str'>
"replace placeholders in string '{1} {ham} {0} {foo} {1}' with arguments `(10, 20, foo='bar', ham='spam')`","""""""{1} {ham} {0} {foo} {1}"""""".format(10, 20, foo='bar', ham='spam')",{},<class 'str'>
create list `changed_list ` containing elements of list `original_list` whilst converting strings containing digits to integers,changed_list = [(int(f) if f.isdigit() else f) for f in original_list],"{'original_list': ['list[str]', 'list[int-str]']}",<class 'list'>
get a dictionary with keys from one list `keys` and values from other list `data`,"dict(zip(keys, zip(*data)))","{'keys': ['list[int]', 'list[str]', 'list[bool]'], 'data': ['list[int]', 'list[str]', 'list[bool]']}",<class 'dict'>
"Escape character '}' in string '{0}:<15}}{1}:<15}}{2}:<8}}' while using function `format` with arguments `('1', '2', '3')`","('{0}:<15}}{1}:<15}}{2}:<8}}'.format('1', '2', '3'))",{},<class 'str'>
get dictionary with max value of key 'size' in list of dicts `ld`,"max(ld, key=lambda d: d['size'])","{'ld': ['list[dict]']}",<class 'int'>
"format parameters 'b' and 'a' into plcaeholders in string ""{0}\\w{{2}}b{1}\\w{{2}}quarter""","""""""{0}\\w{{2}}b{1}\\w{{2}}quarter"""""".format('b', 'a')",{},<class 'str'>
write a regex pattern to match even number of letter `A`,re.compile('^([^A]*)AA([^A]|AA)*$'),{},<class '_sre.SRE_Pattern'>
custom sort an alphanumeric list `l`,"sorted(l, key=lambda x: x.replace('0', 'Z'))","{'l': ['list[str]']}",<class 'list'>
create a dictionary containing each string in list `my_list` split by '=' as a key/value pairs,(dict([s.split('=') for s in my_list])),"{'my_list': ['list[str]']}",<class 'dict'>
find the index of element closest to number 11.5 in list `a`,"min(enumerate(a), key=lambda x: abs(x[1] - 11.5))","{'a': ['list[int]']}",<class 'tuple'>
create list `c` containing items from list `b` whose index is in list `index`,c = [b[i] for i in index],"{'index': ['list[int]'], 'b': ['list[int]', 'list[str]', 'list[bool]'], 'c': ['list[int]', 'list[str]', 'list[bool]']}",<class 'list'>
separate each character in string `s` by '-',"re.sub('(.)(?=.)', '\\1-', s)","{'s': ['str', 'int-str']}",<class 'str'>
concatenate '-' in between characters of string `str`,"re.sub('(?<=.)(?=.)', '-', str)","{'str': ['str', 'int-str']}",<class 'str'>
print letter that appears most frequently in string `s`,(collections.Counter(s).most_common(1)[0]),{},<class 'tuple'>
find float number proceeding sub-string `par` in string `dir`,"float(re.findall('(?:^|_)' + par + '(\\d+\\.\\d*)', dir)[0])","{'dir': ['str', 'int-str'], 'par': ['str', 'int-str']}",<class 'float'>
Get all the matches from a string `abcd` if it begins with a character `a`,"re.findall('[^a]', 'abcd')",{},<class 'list'>
get the first element of each tuple in a list `rows`,[x[0] for x in rows],"{'rows': ['list[tuple]']}",<class 'list'>
get a list `res_list` of the first elements of each tuple in a list of tuples `rows`,res_list = [x[0] for x in rows],"{'rows': ['list[tuple]']}",<class 'list'>
sort json `ips_data` by a key 'data_two',"sorted_list_of_keyvalues = sorted(list(ips_data.items()), key=item[1]['data_two'])","{'ips_data': ['dict']}",<class 'list'>
find recurring patterns in a string '42344343434',"re.findall('^(.+?)((.+)\\3+)$', '42344343434')[0][:-1]",{},<class 'tuple'>
encode string `s` to utf-8 code,s.encode('utf8'),"{'s': ['str', 'int-str']}",<class 'bytes'>
parse string '01-Jan-1995' into a datetime object using format '%d-%b-%Y',"datetime.datetime.strptime('01-Jan-1995', '%d-%b-%Y')",{},<class datetime.datetime>
print a list of integers `list_of_ints` using string formatting,"(', '.join(str(x) for x in list_of_ints))","{'list_of_ints': ['list[int]']}",<class 'str'>
convert string 'a' to hex,hex(ord('a')),{},<class 'str'>
Get the sum of values to the power of their indices in a list `l`,"sum(j ** i for i, j in enumerate(l, 1))","{'l': ['list[int]']}",<class 'int'>
remove extra white spaces & tabs from a string `s`,""""""" """""".join(s.split())","{'s': ['str', 'int-str']}",<class 'str'>
replace comma in string `s` with empty string '',"s = s.replace(',', '')","{'s': ['str', 'int-str']}",<class 'str'>
